aṁkvār,aṅkapāli
bāṁdh,bandha
bāṁdhnā,bandhati
bāṁbī,vamriya
bāṁs,vaṁśa
bāṁsā,vaṁśaka
bāṁsī,vaṁśīya
bāṁh,bāhu
bāī,vāta
bāīs,dvāviṁśati
bākal,valkala
bākh,vakṣas
bākhar,vakṣaskāra
bāg,valgā
bāgh,vyāghra
bāchnā,vraścati
bāchā,vatsa
bājnā,vādyate
bājrī,bājjara
bājā,vādya
bājh-,badhyate
bāṭ,vartman
bāṭnā,vartayati
bāṭī,vāṭikā
bāṛ,vāṭa
bāṛā,vāṭa
bāṛī,vāṭikā
bāṛh,vr̥ddhi
bāṛh,vardha
bāṛhnā,vardhayati
bāṛhī,vr̥ddhi
bāt,vārttā
bādal,vārdala
bān,varṇa
bān,bāṇa
bān,vanyā
bānar,vānara
bānve,dvinavati
bānā,vāna
bānā,varṇa
bānā,vāṇa
bānā,vyādadāti
bānī,varṇa
bānī,vāna
bāph,vāṣpa
bābar,barbarī
bābar,barbara
bābrī,barbara
bāmhan,brāhmaṇa
bāmhnī,brāhmaṇī
bāyăb,vāyavya
bāyāṁ,vāmaka
bārambār,vāram vāram
bār,vāra
bār,dvāra
bār,vāri
bār-,vārayate
bārah,dvādaśa
bārī,vāra
bārī,dvāra
bāl,bāla
bāl,bālā
bāl,vāla
bāl,valla
bālam,vallabhatama
bālahā,vallabha
bālā,bāla
bālā,vālaka
bālī,vālaka
bālī,valla
bālū,vālukā
bāv,vāta
bāvan,dvāpañcāśat
bāvnī,vāpana
bāvlā,vātula
bāvī,vāpikā
bās,vāsa
bās,vāsas
bāsaṭh,dvāṣaṣṭi
bāsan,vāsana
bāsnā,vāsayati
bāsā,vāsaka
bāsī,vāsita
bāhnā,vāhayati
bāhā,vāha
bāhī,vāhin
biknā,vikrīyate
bicho-,vikṣobhayati
bichoh,vikṣobha
bichoh-,vikṣobhayati
bijlī,vidyullatā
biṛāl,biḍāla
biṛh-,vivardhate
bittā,vitasti
bithar-,vistarati
bitharnā,vistarati
bithār,vistāra
bithār-,vistārayati
bidārnā,vidārayati
bin,vinā
bintī,vijñapti
binasnā,vinaśyati
bināsnā,vināśayati
binaunā,vinamati
birlā,virala
birvā,viṭapa
biras-,vilasati
birasnā,virahayati
birhā,viraha
birānā,virādhayati
bilaṅgnā,vilaṅghayati
bil,bila
bilakhnā,vilakṣayati
bilakhnā,vilakṣayati
bilam-,vilambate
bilasnā,vilasati
bilāī,biḍālikā
bilār,biḍāla
biloṛnā,viloḍayati
bilonā,vilobhayati
bivāī,vipādikā
bis,viṣa
bisarnā,vismarati
bishar,viṣadhara
bisahrī,viṣadhara
bisāyaṁdh,visragandha
bisārnā,vismārayati
bihpai,br̥haspati
bihar-,viharati
bihar-,vighaṭate
biharnā,viharati
bihā-,vijahāti
bihāī,vidhātr̥
bīṁṛ,vr̥nda
bīar,vivara
bīā,bījaka
bīghā,vigraha
bīchī,vr̥ṣcika
bīj,bīja
bīṭh,viṣṭhā
bīṛ,vīṭaka
bīṛā,vīṭaka
bīṛī,vīṭikā
bīt,vr̥tti
bīdar,vidar
bīn,vīṇā
bīnnā,vicinoti
bīr,vīra
bīr-bahūṭī,vīra-vadhūṭī
bīrā,vīra
bīrau,vīrudha
bīl,bila
bīs,viṁśati
buttā,vr̥tta
buttī,vr̥tti
bur,buri
buhārī,bahukāra
būjhnā,budhyate
būtā,vr̥tta
beṁt,vetra
beṁdhnā,veṣṭayati
bejhā,vedhya
beṭhan,veṣṭana
beṛ,veṣṭa
beṛā,veṣṭa
beṛā,beḍā
beṛī,veṣṭa
beṛh,veṣṭa
beṛhnā,veṣṭayati
beṛhā,veṣṭa
beṇī,veṇi
ben,veṇu
benā,vyajana
benā,vīraṇa
ber,badara
ber,velā
berī,badarikā
bel,bailva
bel,velli
belan,vellana
belnā,vellayati
belī,velli
besan,vesana
besar,vesara
beh,vedha
baiṁgan,vātiṅgaṇa
baiṭhnā,upaviśati
bain,vacana
bainā,upāyana
bair,vaira
bairī,vairin
baisnā,upaviśati
bojh,vahya
bonā,vapati
bol,vola
bohrā,vyavahāraka
bohit,vahitra
bohitth,vahitra
baunā,vāmana
byānā,vijāyate
byāh,vivāha
byāhnā,vivāhayati
bhaṁgrā,bhr̥ṅgarāja
bhaṁṛsāl,bhāṇḍaśālā
bhaṇḍār,bhāṇḍāgāra
bhaṇḍārā,bhāṇḍāgāra
bhaṇḍārī,bhāṇḍāgārika
bhaṁv-,bhramati
bhaṁvar,bhramara
bhaṁvrī,bhramara
bhakh-,bhakṣati
bhaṭṭhī,bhraṣṭra
bhaṭhiyārā,bhr̥ṣṭakāra
bhatār,bhartr̥
bhatījā,bhrātrīya
bhatījī,bhrātrīya
bhaddā,bhadra
bhannā,bhanati
bhansāl,bhāṇḍaśālā
bhanaijī,bhāgineya
bharnā,bharati
bhasnā,bhraśyati
bhāṁg,bhaṅga
bhāṁjnā,bhañjati
bhāṁṛ,bhāṇḍa
bhāṁṛ,bhāṇḍa
bhāṁṛ-,bhaṇḍate
bhāṁṛā,bhāṇḍaka
bhāṁti,bhakti
bhāṁv-,bhrāmayati
bhāṁvar,bhrāmarī
bhāī,bhrātr̥
bhājnā,bhajyate
bhājī,bharjita
bhāṭ,bhaṭṭa
bhāṭh,bhraṣṭa
bhāṭhā,bhraṣṭa
bhāṛ,bhrāṣṭra
bhāt,bhakta
bhāthā,bhastrā
bhādvā,bhādrapada
bhādoṁ,bhādrapada
bhān,bhāna
bhānjā,bhāgineya
bhānā,bhāti
bhā-,bhāpayate
bhār,bhāra
bhārā,bhāraka
bhārā,bhāra
bhārī,bhārika
bhāl,bhallī
bhāl,bhāla
bhālnā,bhālayate
bhālā,bhalla
bhālū,bhallūka
bhāv-,bhāpayate
bhāvaj,bhrāturjāyā
bhāsnā,bhāsati
bhilāvāṁ,bhallāta
bhīkh,bhikṣā
bhīt,bhitti
bhīl,bhilla
bhuṁjnā,bhuñjate
bhuīṁ,bhūmi
bhuṭṭā,bhr̥ṣṭa
bhungā,bhr̥ṅgaka
bhuvaṅg,bhujaṅga
bhuvāl,bhūpāla
bhuvi,bhūmi
bhūṁknā,bhukkati
bhūī,bhūti
bhūkh,bubhukṣā
bhej,bhedya
bheṛ,bheḍra
bheṛā,bheḍra
bheri,bherī̆
bhev,bheda
bhes,veṣa
bhaiṁs,mahiṣī
bhaiṁsā,mahiṣa
bhaihū,bhrātr̥vadhū
bhoī,bhogin
bhoj,bhojya
bhauṁrā,bhramara
bhauṁrālā,bhramara
bhaujāī,bhrāturjāyā
maṅg,maṅga
maṅgal,maṅgala
mañā,mañca
maṁjār,mārjāra
maṁjh,madhya
maṇḍ,maṇḍa
maṇḍ-,maṇḍayati
maṇḍal,maṇḍala
maṇḍlī,maṇḍalikā
maṇḍvā,maṇḍapa
maṇḍā,maṇḍaka
maṁṛuā,maṇḍapa
mandā,manda
makṛā,markaṭa
makṛā,markaṭaka
makṛī,markaṭa
makoṛā,matkoṭaka
makkhan,mrakṣaṇa
makkhā,makṣa
makkhī,makṣikā
mag,mārga
magurī,madgura
macchar,matsara
macchī,matsya
majīṭh,mañjiṣṭhā
majīrā,mañjīra
majj-,majjati
maṛaiyā,mayaṭa
maṛhā,maṭha
maṛhī,maṭhikā
mathnā,mathnāti
mathnī,manthana
mathānī,manthāna
madār,mandāra
madārī,mantrakāra
man,manas
man,maṇa
mansil,manaḥśilā
manihār,maṇikāra
manuā,manu
mannū,manu
mamākhī,madhu
mayaṅk,mr̥ga
maran,maraṇa
marnā,marate
marhaṭā,mahārāṣṭra
marhaṭh,mahārāṣṭra
marāṭhā,mahārāṣṭraka
maruā,maruvaka
mal,mala
mallī,mallikā
mas,śmaśru
masā,maśaka
masān,śmaśāna
masi,maṣi
masūr,masūra
mahaṁ,madhya
mahaṁgā,mahārgha
mahto,mahānt
mahan,mathana
mahnā,mathati
mahāvat,mahāmātra
mahiṁ,madhya
mahi,madhya
mahī,mathita
mahuar,madhukara
mahuā,madhūka
mahūkh,madhūka
māṁ,mātr̥
māṁg,mārga
māṁgnā,mārgati
māṁj,majjan
māṁja-,mārjya
māṁjnā,mārjati
māṁjh,madhya
māṁjhā,madhya
māṁjhā,madhya
māṁṛ,maṇḍa
māṁṛ-,maṇḍayati
māṁṛnā,mardati
māṁṛnī,maṇḍana
māṁṛā,maṇḍa
māṁṛī,maṇḍa
māṁd,manda
māṁs,māṁsa
māṁhiṁ,madhya
mā-,māyate
mā-,māpayati
māī,mātr̥kā
mākṛā,mārkaṭa
mācā,mañca
mācī,mañcikā
māch,matsya
māchī,matsya
māchī,makṣikā
mājh,madhya
māṭī,mr̥ttikā
māṭh,mr̥ṣṭa
māṛ-,maṇḍayati
māthā,mastaka
mādal,mardala
mānak,māṇikya
mānnā,manyate
mānas,mānuṣa
mānik,māṇikya
māmā,māmaka
mārnā,mārayati
mārī,mārikā
māl,mālā
māl,malla
mālvā,mālava
mālī,mālin
māśā,māśaka
māhīṁ,madhya
māhur,mādhurī
miṭṭī,mr̥ttikā
miṭṭhā,mr̥ṣṭa
miṭṭhī,mr̥ṣṭa
milnā,milati
mis,mr̥ṣā
misan,miśraṇa
missā,miśra(ka)
missī,miśrita
mīc,mr̥tyu
mīṭhā,mr̥ṣṭa
mīt,mitra
mītā,mitra
muṇḍā,muṇḍa
muṁh,mukha
muā,mr̥taka
mujh,mahyam
muṭṭhī,muṣṭi
muṛnā,muṭati
muḍḍhā,muḍḍha
mungā,muraṅgī
muftī,muftī
murār,mr̥ṇāla
mulāyămat,mulāʾima
muśāyrā,muśāʿara
mūṁg,mudga
mūṁgā,muraṅgī
mūṁj,muñja
mūṁṛ,muṇḍa
mūṁṛnā,muṇḍayati
mūṁṛī,muṇḍa
mūṁdnā,mudrayati
mūṭh,muṣṭi
mūṭhā,muṣṭi
mūṛh,mūḍha
mūt,mūtra
mūtnā,mūtrayati
mūl,mūla
mūlā,mūla
mūlī,mūlikā
mūs,mūṣa
mūs,mūṣā
mūsnā,mūṣati
mūsal,musala
mūslā,musala
mūslī,musala
mūsā,mūśaka
meṁṛhā,meṇḍhaka
meṁh,megha
meṁh,methī̆
meṛhā,meṇḍhaka
meḍhī,meṭhī
medā,miʿdā
mel-,melayati
melā,melaka
mehnā,methana
mehrā,mahilā
mehrābī,miḥrāb
maiṛā,mayaṭa
main,madana
mainā,madana
mokh,mokṣa
mocī,mocika
moṛnā,moṭati
motī,mauktika
mol,maulya
moh,moha
mohnā,mohayati
mohnī,mohanīya
mauṛ,makuṭa
maur,mukura
maulānā,mukalāyate
maulerā,mātuleya
mausā,mātuḥśvasr̥
mausī,mātuḥśvasr̥
yah,eśa
-yut,yukta
raṁgārā,raṅgakāra
raṅgolī,raṅgāvalī̆
raṇḍī,raṇḍā
rakhnā,rakṣati
rakhvāl,rakṣapāla
rakhiyā,rakṣita
rajnā,rajyate
rajnā,rajyate
ratālū,raktālu
rattī,raktikā
ran,araṇya
ray,rajas
ras,rasa
rasnā,rasati
rasrā,raśmi
rasā,rasaka
rasāl,rasāla
rasiyā,rasika
rasoī,rasavatī
rassā,raśmi
rassī,raśmi
rahaṁṭ,araghaṭṭa
rahas,rabhasa
rāṁg,raṅga
rāṁg,raṅga
rāṁgā,raṅga
rāṁc-,rajyate
rāṁc-,rajyate
rāṁjnā,rañjayati
rāṁṛ,raṇḍā
rāṁṛā,raṇḍa
rāṁdhnā,randhayati
rāṁbhnā,rambhate
rāṁvā,ārāma
rāī,rājikā
rāur,rājakula
rāul,rājakula
rākh,rakṣā
rākhas,rākṣasa
rāc-,rajyate
rāc-,rajyate
rāch,rathya
rāj,rājya
rāṭhaur,rāṣṭrakūṭa
rāṛ,rāṭi
rāṇā,rājana
rāt,rātri
rātā,raktaka
rātī,rātrī
rānā,araṇyaka
rānī,rājñī
rāy,rājan
rāl,lālā
rāv,rājan
rāvat,rājaputra
rāvar,rajakula
rās,raśmi
rās,rāśi
rāso,rāsaka
rāhnā,rādhati
ris,riś
risnā,riśyati
rīch,r̥kṣa
rījhnā,r̥dhyati
rīṭhā,ariṣṭa
rītā,riktaka
rīs,riś
rucnā,rucyate
rujhnā,rudhyate
rusnā,ruśyati
rūṁdnā,rundhati
rūṁdhnā,rundhati
rūkh,vr̥kṣa
rūkhā,rūkṣa
rūjh-,rudhyate
rūp,rūpya
rūpā,rūpya
rūsnā,ruśyati
re,are
ret,retra
retā,retra
reh,rekhā
rain,rajanī
rainī,rajana
roṁthnā,romanthā̆yate
roāṁsā,romaśa
ronā,rodati
rop,ropya
royāṁ,roman
rolnā,loḍayati
ros-,rośati
rohī,rohita
rau,raya
raunā,ravati
raur,rājakula
laṅgūr,lāṅgūlā
laṁghnā,laṅghayati
lambā,lamba
lakhnā,lakṣati
lag,lagna
laggā,lagna
lajānā,lajjāpayati
lajālū,lajjālu
laḍḍū,laḍḍuka
lalā,lala
lalī,lala
lavā,laba
lavāī,navajāta
las-,lasati
lasī,lasīkā
lasun,laśuna
lassī,lasīkā
lah-,labhate
lahaknā,lasati
lahndār,labhana
lahr,laharī̆
lahsun,laśuna
lāṁgal,lāṅgala
lāṁgūl,lāṅgūla
lāṁghan,laṅghana
lāṁghnā,laṅghayati
lāṁc,lañcā
lāī,lāja
lākh,lakṣa
lākh,lākṣā
lākhā,lākṣā
lāg-,lagyati
lāj,lajjā
lāj-,lajjate
lāṭ,laṭṭa
lādnā,lardayati
lānā,lāti
lār,lālā
lāl,lālya
lālac,lālitya
lāv,lāva
lāv-,lāgayati
lāv-,lābha
lāvā,lāja
lāvā,lābaka
lāvā,lāvaka
lāsnā,lāsayati
lāh,lākṣā
lāh,lābha
liṭṭī,liṭṭa
lipaṭnā,lipyate
lisnā,śliśyati
līkh,likṣā
līn,labhate
līnh,labhate
līpnā,lipyate
luṛhnā,luṭhati
lunnā,lunāti
lūnī,navanīta
leṁḍ,leṇḍa
leṁṛī,leṇḍa
lekhā,lekhya
lej,rajju
lejur,rajju
leṭnā,leṭyati
lenā,labhate
lep,lepya
lepnā,lipyate
lev,lepa
levā,lepa
les,śleṣman
lesnā,śleṣayati
lehnā,lehana
loṁhṛā,lauhabhāṇḍa
loī,loga
loī,loka
log,loka
locnā,locyate
loṛhnā,loṭhayati
loṛhā,loṭha
lothā,lottha
lodh,lodhra
lon,lavaṇa
lonā,lavaṇa
loniyā,lavaṇita
lonī,lavaṇa
lonī,navanīta
lobh-,lobhyate
loyan,locana
lol-,loḍayati
lohā,loha
lohār,lohakāra
lohī,lohita
lohū,lohita
lauṁg,lavaṅga
lau,laya
lauā,alābu
lauṛā,lakuṭa
-vāṁ,-ama
-vā,-uka
-vāṛā,pāṭa(ka)
vār-,apāra
-vālā,pāla
vi-choh,vikṣobha
vinas-,vinaśyati
virlā,virala
vi-har-,viharati
vi-has-,vihasati
vairnā,avakirati
vairnā,avakiraṇa
śān,śāna
śām,śamba
śyāl,śr̥gāla
saṁkṛā,saṁkaṭa
saṅkal,śr̥ṅkhalā
saṅkhā,śaṅku
saṅg,saṅga
saṅgī,saṅgin
saṅghār,saṁhāra
saṁcar-,saṁcarati
saṁjonā,saṁyojayati
saṁṛsī,saṁdaṁśikā
saṇḍā,ṣaṇḍa
saṁṛāsā,saṁdaṁśa
saṁṛāsī,saṁdaṁśa
saṁdesā,saṁdeśa
sandhānā,saṁdhāna
sandhānī,saṁdhāna
saṁpārnā,saṁpātayati
saṁpārā,sarpadhāraka
saṁbhālnā,saṁbhārayati
saṁvārnā,saṁvārayati
saṃsā,saṁśaya
saṃ-sār,saṁsāra
saṃsī,saṁdaṁśikā
saṁhār-,saṁhārayati
saknā,śaknoti
sakil-,saṁkirati
sakucnā,saṁkucyate
saṅghār,saṁhārayati
sac,satya
sacān,sañcāna
saccā,satya
sajjī,sarjikā
saṛnā,śaṭati
satvāṁsā,saptamāsya
satʾhattar,saptasaptati
satānā,saṁtāpayati
sattā,saptaka
sattāīs,saptaviṁśati
sattānăve,saptanavati
sattāsī,saptāśīti
sattū,saktu
sathiyā,svastika
sathiyā,śastr̥
san,śaṇa
san,svana
sanāh,saṁnāha
sanī,śaṇa
sapaṛnā,saṁpatati
saparnā,sampatati
saprānā,sampātayati
sab,sarva
samajhnā,saṁbudhyate
samdhin,saṁbandhinī
samdhī,saṁbandhin
samāṁ,samaya
samānā,saṁmāti
samūcā,samuccaya
sameṭnā,saṁveṣṭayati
samonā,saṁvapati
samau,samaya
sar,saras
sar,śara
sarjū,sarayū
sarnā,sarati
sarsaṭh,saptaṣaṣti
sarsarānā,sarasarāyate
sarsoṁ,sarśapa
sarā,śara
sarā,śarāva
sarāv,śarāva
sarāvā,śarāvaka
sarāsan,śarāsana
sarāhnā,ślāghate
sarīkhā,sadr̥kṣa
sal,śalabha
sal,śalya
salag,saṁlagna
salāī,śalākikā
salonā,salavaṇa
savā,sapāda
savāyā,sapāda
sasiar,śaśadhara
sasur,śvaśura
sahjan,śobhāñjana(ka)
sahnā,sahate
sahrī,śaphara
sah-ros,saroṣa
sahas-,sahasra
sahārā,sahakāra
sahijan,śobhāñjana
sāṁk,śaṅkā
sāṁkar,saṁkaṭa
sāṁkrī,śr̥ṅkhalā
sāṁkal,śr̥ṅkhalā
sāṁkhā,śaṅku
sāṁkhau,saṁkṣobha
sāṁgah,saṁgraha
sāṁcā,sañcaka
sāṁjh,saṁdhyā
sāṁṭhī,saṁstha
sāṁṛ,sāṇḍa
sāṁthrī,saṁstara
sāṁdā,saṁdāya
sāṁdh,saṁdhi
sāṁp,sarpa
sāmbar,śambara
sāṁbar,śambala
sāṁbhar,śākambharī
sāṁv,sāman
sāṁvgī,sāmagrya
sāṁvlā,śyāmalaka
sāṁvāṁ,śyāmaka
sāṁs,śvāsa
sāṁsnā,śāśati
sāṁsā,saṁśaya
sāīṁ,svāmin
sāī,sāti
sāū,sādhu
sākā,śākya
sākhī,sākṣin
sāj,sajya
sājan,sajjana
sājhā,sāhāyya
sāṭh,ṣaṣṭi
sāṭhī,ṣaṣtikā
sāṛī,śāṭī
sāṛhe,sārdha
sāt,sapta
sāth,sārtha
sāthrau,srastara
sādh,śraddhā
sādhnā,sādhnoti
sān,śāṇa
sān,sañjñā
sānnā,saṁdadhāti
sābar,śāmbara
sābar,śambara
sābal,sarvalā
sām,śamba
sāmī,śamba
sāyr,sāgara
sār,sāra
sār,śālā
sār,śāli
sārnā,sārayati
sāras,sārasa
sārā,sāra
sāri,sāri
sārī,śārikā
sāro,śāri
sāl,śāla
sāl,śalya
sālnā,śalyayati
sālā,syālaka
sālī,syāla
sāvant,sāmanta
sāvan,śrāvaṇa
sāvar,śambara
sās,śvaśrū
sāsrā,śvāśura
sāh,sādhu
sāhī,śvāvidh
sāhū,sādhu
siṅgraur,śr̥ṅgaverapura
siṅgā,śr̥ṅga
siṅgār,śr̥ṅgāra
siṁghāṛā,śr̥ṅgāṭaka
sindūr,sindūra
sindūrā,sindūra
sikṛī,śr̥ṅkhala
siklī,śr̥ṅkhala
siṭṭī,sr̥ṣṭi
simsimānā,simasimāyate
siy,sītā
siyār,sr̥gāla
siyālā,śītakāla
sir,śiras
sirā,śiras
sil,śilā
silā,śila
silānā,śītalayati
silauṭ,śilāpaṭṭa
sivaīṁ,śamitā
sivānā,sīmānam
sivār,śīpāla
sivaiyāṁ,śamitā
sihūṛ,sehuṇḍa
sīṁkau,śikya
sīṁg,śr̥ṅga
sīṁgā,śr̥ṅga
sīṁgī,śr̥ṅga
sīṁcnā,siñcati
sīkar,śr̥ṅkhalā
sīkh,śikṣā
sīkhnā,śikṣate
sījnā,svidyati
sījh-,sidhyati
sījhnā,sidhyati
sīṭhā,śiṣṭa
sīth,siktha
sīdh,siddhi
sīdhā,siddha
sīnā,sīvayati
sīr,sīra
sīrau,śītala
sīl,śītala
sīlnā,śītalayati
sīlā,śītala
sīvan,sīvana
sīs,śīrṣa
sīsā,sīsaka
sīh,siṃha
su-,su
suā,śūka
suār,sūpakāra
suṭhi,suṣṭhita
sutār,sūtradhāra
suthrā,susthira
sunnā,śr̥ṇoti
sunār,suvarṇakāra
sunn,śūnya
sunnā,śūnya
suraṅg,suraṅgā
sur,svara
suruṅg,suruṅgā
suvā,śuka
susrā,śvaśura
suhāg,saubhāgyā
suhāgā,saubhāgya
suhānā,śubhāna
suhānā,śubhāyate
sūṁṛ,śuṇḍā
sūṁṛī,śuṇḍin
sūar,sūkara
sūā,śūka
sūī,śūcī
sūk,śukra
sūkā,sūkṣma
sūkhā,śuṣkaka
sūjnā,śūyate
sūjhnā,śudhyati
sūṛī,śuṇḍin
sūt,sūtra
sūtā,sūtra
sūtī,śukti
sūdhā,śuddha
sūdhau,śuddha
sūnā,śūnya
sūp,śūrpa
sūpābenā,śūrpa
sūr,śūra
sūr,sūra
sūran,śūraṇa
sūrā,sūra
sūl,śūla
sūl-,śūlate
sūlī,śūlikā
seṁdūr,saindūra
seṁdh,saṁdhi
seṁdhā,saindhava
se,sahita
sej,śayyā
seṭh,śreṣṭha
sen,śyena
senā,sainya
senā,sevate
senānī,sainānīka
senī,śreṇi
sem,śaimbya
sel-,śaila
sevṛā,śākhoṭaka
sevṛā,śvetapaṭa
sevār,śevāla
sevāl,śevāla
ses,śeśa
seh,sedhā
sehrā,śekhara
sehī,sedhā
sehuṁṛ,sehuṇḍa
saiṁtālīs,saptacatvāriṁśat
saiṁtīs,saptatriṁśat
sai,śata
sain,saṁjñā
sainī,śayan
sainī,śreṇī
sailā,śalya
soṁ,sama
sondhī,sugandhi
so,sa
soā,śatatama
socnā,śocyate
sojhā,śodhya
sonā,suvarṇa
sonā,svapati
soraṭh,saurāṣṭra
sorṭhā,saurāṣṭra
solah,śoḍaśa
soh,śobhā
sohan,śobhana
sohan,śodhana
sohnā,śobhate
sohnā,śodhayati
sohnī,śodhanī
sohrā,śobhā
sauṁ,sama
sauṁdh,sugandha
sauṁpnā,samarpayati
sauṁph,śatapuśpa
sauṁrā,śyāmala
sauṁh,śapatha
sauṁh,saṁmukha
sau,śata
saut,sapatnī
saun,śakuna
saur,śakula
saurī,śakula
sauhrā,śvaśura
syārī,śr̥gālikā
haṁkār,hakkāra
haṁkārā,hakkāra
haṁsnā,hasati
haṁsiyā,aṁs
haṁsī,hasita
hagnā,haḍati
haṭṭā,haṭṭa
haṭṭī,haṭṭā
haṛ,harītaka
haḍḍā,haḍḍa
hatthā,hastaka
hannā,hanati
hanū,hanūmant
ham,asmade
hameṁ,asmad
hamev,ahaṁ
hayo,hata
harnā,harati
harnā,hariṇaka
harā,harita
harin,hariṇa
harinā,hariṇaka
hariyāl,haritāla
hariyālā,haritāla
haris,halīśā
harevā,harita
hal,hala
hāṁk,hakka
hāṁknā,hakkayati
hāṁs,haṁsa
hā,hā
hāū,hāhābhūta
hāṭ,haṭṭa
hāṛ,haḍḍa
hāth,hasta
hāthā,hastaka
hāthī,hastin
hāy,hāyi
hār,hāri
hār,hāra
hār,hāla
hārnā,hārayati
-hārā,dhāra
hālī,hālika
hiṇḍolā,hiṇḍolaka
hiṁdornā,hindolayati
hinautī,hīnavr̥tti
hiyā,hr̥daya
hiran,hariṇa
hirnā,hariṇaka
hirnī,hariṇī
hilsā,illiśa
hilornā,hillolayati
hīṁg,hiṅgu
hīṁsnā,heṣati
hī,hi
hīk,hikkā
hīn,hīna
hīr,hīra
hīrā,hīraka
huṁkārā,huṁkāra
huṇḍī,huṇḍikā
hun-,hunati
hulasnā,ullasati
hūṁ,hū̆ṁ
hūṁṭhā,ardhacaturtha
he,he
helnā,abhitarate
helnā,helate
hevaṁ,haima
haiṁ,ākṣeti
hai,ākṣeti
ho,ho
hoi,bhavati
hoṛī,hoḍa
honā,bhavati
holā,holaka
holā,hoḍa
holī,holā
hauṁ,aham
hauā,hāhābhūta
haur,apara